ageb,POBTOT,x,y,n_denue,lon,lat,dist_hosp_m,dist_salud_m,hosp_caminando_min,hosp_auto_min,salud_caminando_min,salud_auto_min
440A,1408,492983.7647004978,2132769.562840885,27.0,-99.06677862093083,19.288666041111608,2616.208262668859,306.82982585795185,34.882776835584785,7.848624788006577,4.0910643447726915,0.9204894775738556
4414,8028,491070.78956449166,2136456.489204488,268.0,-99.0850029964828,19.32197861722163,488.2559393822386,324.54059500388723,6.5100791917631815,1.4647678181467159,4.327207933385163,0.9736217850116617
4429,2049,490088.0710674609,2136370.7863565893,70.0,-99.09435768332575,19.321199490428537,1658.1244784416087,329.112776502716,22.10832637922145,4.974373435324827,4.388170353369547,0.9873383295081479
4433,3751,490591.56052059936,2136109.696719917,79.0,-99.08956337989082,19.31884234569188,998.5534085144308,224.43195809710903,13.314045446859076,2.9956602255432925,2.9924261079614536,0.6732958742913271
4448,2475,490986.93890668,2136059.5485282014,78.0,-99.08579935296926,19.318390947300347,514.2705806535804,363.5947260634206,6.856941075381072,1.5428117419607412,4.847929680845608,1.0907841781902619
4452,1960,490529.86393136816,2135843.4939880064,55.0,-99.09014937935258,19.316436285826097,1171.0807863544503,132.35004404391174,15.614410484726005,3.513242359063351,1.764667253918823,0.39705013213173523
4467,2193,490781.29069696576,2135802.1170008066,24.0,-99.08775576679172,19.31606351382009,912.4374021547314,161.24262000403607,12.165832028729753,2.7373122064641944,2.1499016000538145,0.4837278600121082
4471,2274,490747.8805600898,2135658.4651109804,13.0,-99.08807311273516,19.314765125984,1063.6819948609966,260.0929264883851,14.182426598146622,3.19104598458299,3.467905686511801,0.7802787794651553
4503,4051,499203.3697580131,2141943.950856033,50.0,-99.00758593887952,19.371590348629237,1203.2111205779718,293.9415081175725,16.042814941039623,3.6096333617339154,3.9192201082343,0.8818245243527175
4522,749,494480.4239481712,2142441.532261052,5.0,-99.05256178669588,19.376079717161325,1823.3483941200284,128.1565632325687,24.311311921600378,5.470045182360085,1.708754176434249,0.38446968969770606
4537,829,494473.9044571579,2142417.942035357,9.0,-99.05262380199532,19.37586650698693,1853.3729637584895,120.6078726314097,24.71163951677986,5.560118891275469,1.608104968418796,0.3618236178942291
4541,1011,494601.57758718927,2142217.9723100937,4.0,-99.0514074321916,19.374059665459647,1993.4364543191723,398.7481790718156,26.579152724255632,5.9803093629575175,5.316642387624208,1.1962445372154469
4556,1063,494761.30942508,2142172.2094349856,4.0,-99.04988623208214,19.373646515264635,1965.8682245445777,476.8991430589407,26.211576327261035,5.897604673633734,6.358655240785876,1.4306974291768222
4560,969,493842.7569703908,2142415.461167099,13.0,-99.05863407154678,19.37584224931955,2417.7336627975465,601.5741326879095,32.23644883730062,7.253200988392639,8.020988435838794,1.8047223980637286
4575,528,493864.0863452588,2142296.2097216523,47.0,-99.05843057247448,19.37476460214976,2498.063839986693,487.3715134503606,33.30751786648924,7.494191519960079,6.498286846004809,1.462114540351082
4594,1164,494095.8309461261,2142190.223816819,18.0,-99.05622340636096,19.3738074695038,2343.356558536869,161.1512241068166,31.24475411382492,7.0300696756106085,2.148682988090888,0.4834536723204499
4611,751,494306.55239081074,2142112.079773092,5.0,-99.05421654436238,19.37310186606271,2220.1844824404693,154.51013835484676,29.602459765872926,6.6605534473214085,2.0601351780646233,0.4635304150645403
4645,1184,494654.44898672577,2142112.3882765523,17.0,-99.05090365876548,19.37310561084301,2089.3983912295203,526.1808367651236,27.858645216393604,6.268195173688561,7.015744490201647,1.5785425102953707
465A,2794,494772.4625409272,2141872.377644586,140.0,-99.04977920202562,19.370936869669418,1988.1808635625523,277.4518448081095,26.50907818083403,5.964542590687658,3.6993579307747937,0.8323555344243286
4664,3439,495961.8282416826,2141875.4299284336,68.0,-99.03845348111663,19.370967199209645,2398.5966075894285,452.06192838574015,31.98128810119238,7.195789822768286,6.027492378476535,1.3561857851572205
4679,440,496251.3309542231,2141691.050712967,6.0,-99.03569632982568,19.36930146678251,2772.244956821096,276.36462779048315,36.96326609094795,8.316734870463288,3.684861703873109,0.8290938833714495
4683,2771,496378.9542853148,2141497.30160737,85.0,-99.03448068123758,19.36755072803833,2804.084794479807,382.02333153358444,37.38779725973076,8.412254383439421,5.093644420447792,1.1460699946007533
4698,3320,493467.34915514855,2141879.5653327303,91.0,-99.06220715813797,19.37099800391051,1885.179551172658,933.5690250334617,25.13572734896877,5.655538653517974,12.447587000446156,2.800707075100385
4715,32,495291.06959413126,2140941.1927323,29.0,-99.0448384687118,19.362522735104445,1416.5115918758795,731.6816683963615,18.886821225011726,4.249534775627639,9.755755578618153,2.1950450051890846
472A,5525,494610.7954990648,2140625.903271123,101.0,-99.051315150261,19.359671650798205,451.8892004845587,410.2062108649314,6.0251893397941165,1.3556676014536762,5.469416144865752,1.2306186325947943
4734,11587,494766.0781136928,2139843.84235814,313.0,-99.04983442755928,19.35260431721341,913.4467058697686,258.0979044457262,12.179289411596915,2.740340117609306,3.441305392609683,0.7742937133371787
4749,6128,494776.463982844,2136534.727370449,282.0,-99.0497264843472,19.3226987123354,1896.5816576259945,169.3072652942621,25.28775543501326,5.689744972877984,2.257430203923495,0.5079217958827863
4768,3740,494326.5177425869,2137447.944771077,144.0,-99.0540125475373,19.330950569234496,591.4606133339645,170.20970642688846,7.8861415111195265,1.7743818400018936,2.2694627523585127,0.5106291192806655
4772,4280,494701.5278175405,2137243.787943132,281.0,-99.05044182043304,19.32910655354199,1132.4018736566336,170.5570877094169,15.098691648755114,3.397205620969901,2.274094502792225,0.5116712631282507
4791,2135,491940.659815622,2140595.4122083536,20.0,-99.07673961557154,19.3593871540219,1057.5404574598804,624.6361702344368,14.100539432798405,3.1726213723796413,8.32848226979249,1.8739085107033104
4804,2676,491147.0680433432,2138426.966578009,28.0,-99.0842859867953,19.339786849381127,1985.7778053177412,350.30524079628157,26.47703740423655,5.957333415953224,4.6707365439504205,1.0509157223888448
4838,1560,502327.8618921138,2138451.6393617126,105.0,-98.97783711910265,19.34002796716215,110.89247175950736,38.34261445198638,1.4785662901267649,0.33267741527852207,0.5112348593598184,0.11502784335595914
4842,1895,502811.659817684,2137576.5788713526,36.0,-98.9732323119907,19.33211911702682,1262.3888016758901,499.21657864288665,16.83185068901187,3.7871664050276705,6.656221048571822,1.49764973592866
4857,5508,497273.8027826645,2136732.2959234067,177.0,-99.02595285820968,19.324489143843405,2859.0300779359404,141.40762377376592,38.120401039145875,8.577090233807821,1.8854349836502122,0.42422287132129777
4861,3584,496821.6275142666,2136502.0228760424,83.0,-99.03025709383502,19.32240741854009,3174.858459492291,715.4931853489154,42.331446126563876,9.524575378476873,9.53990913798554,2.1464795560467462
4876,5532,500339.5673354982,2138044.052218752,197.0,-98.99676715278432,19.336345776953458,1811.9177042085266,500.20717525613696,24.158902722780354,5.43575311262558,6.66942900341516,1.500621525768411
4880,5581,500062.0970498027,2138067.892048655,182.0,-98.99940880492026,19.33656125366938,1753.5722869290253,546.1079117612028,23.380963825720336,5.260716860787076,7.281438823482704,1.6383237352836084
4895,3426,492488.5065478841,2143426.469293099,49.0,-99.0715342825044,19.38497442535512,3639.987491603762,279.05676227209347,48.53316655471683,10.919962474811287,3.7207568302945795,0.8371702868162805
4908,5488,492623.0058379273,2143139.017831573,291.0,-99.0702522907548,19.382377139043932,3282.914033831442,38.01295953087984,43.77218711775256,9.848742101494325,0.5068394604117312,0.11403887859263953
4912,6803,491581.81267704617,2140342.0315823588,329.0,-99.0801553734916,19.35709579914097,714.2249692673804,196.400579754599,9.52299959023174,2.1426749078021414,2.6186743967279864,0.589201739263797
4927,6812,491423.3538953013,2140150.0821824004,206.0,-99.08166330442792,19.35536041950323,468.9268937479507,140.80761914953183,6.25235858330601,1.4067806812438521,1.8774349219937578,0.42242285744859553
4931,5485,499060.1359032362,2139434.6143032704,216.0,-99.0089486509802,19.348912580673595,921.033688839236,258.0897299169009,12.280449184523146,2.763101066517708,3.4411963988920125,0.7742691897507028
4946,5350,498634.356870842,2139297.1867875783,215.0,-99.01300248753364,19.34767035684092,406.79833592245853,208.2090038777524,5.423977812299447,1.2203950077673758,2.7761200517033653,0.6246270116332572
4965,4114,490096.8305775044,2136693.2185545336,73.0,-99.09427596745633,19.32411346824688,1750.4665880250452,690.3396430241884,23.339554507000603,5.251399764075136,9.204528573655844,2.071018929072565
497A,1927,491897.6449046128,2139572.415016811,123.0,-99.07714484906006,19.35014181908056,238.19098009306146,238.19098009306146,3.1758797345741527,0.7145729402791844,3.1758797345741527,0.7145729402791844
4984,4002,491520.99562514847,2139252.7880304647,186.0,-99.0807296117318,19.34725168939834,819.1426400216272,230.32556961703554,10.92190186695503,2.457427920064882,3.0710075948938074,0.6909767088511066
4999,3431,496804.4309195416,2138665.3397587417,250.0,-99.03042442008967,19.341958060519197,530.9196225089921,121.50034435450192,7.078928300119895,1.5927588675269764,1.620004591393359,0.3645010330635058
5003,3643,497127.4146140522,2138640.2817534693,138.0,-99.02734931484068,19.34173209000076,371.7055897166168,307.6284843387059,4.956074529554891,1.1151167691498505,4.1017131245160785,0.9228854530161178
5018,2989,493589.6961007403,2137794.8156457418,128.0,-99.06102838062546,19.334083151176998,551.7791805075428,182.6922458476495,7.357055740100571,1.6553375415226286,2.4358966113019935,0.5480767375429485
5037,2646,502238.773715832,2138362.998434469,210.0,-98.97868540506389,19.339226989126853,54.43432912182527,54.43432912182527,0.7257910549576703,0.16330298736547583,0.7257910549576703,0.16330298736547583
5041,3291,502295.2519313384,2138138.923970734,87.0,-98.97814796484748,19.33720188549791,321.5109041714285,307.95831433064194,4.2868120556190465,0.9645327125142855,4.106110857741893,0.9238749429919259
5056,806,494433.6450752958,2137036.297894529,22.0,-99.05299147714211,19.32723066810329,1108.4430979928502,248.39080539202638,14.779241306571336,3.325329293978551,3.3118774052270186,0.7451724161760792
5060,5931,494238.754328597,2136959.0257385727,242.0,-99.0548465956117,19.326531783210097,1104.630808810573,406.78576855345415,14.728410784140973,3.313892426431719,5.4238102473793885,1.2203573056603625
5075,3792,497615.4514685412,2137213.951001191,225.0,-99.02270103175748,19.328842469946352,2317.5312086919826,290.4114940398757,30.9004161158931,6.952593626075948,3.8721532538650094,0.8712344821196272
508A,3945,497894.0754814476,2137085.4540800485,97.0,-99.02004837444991,19.3276815075951,2596.4238779831376,354.4722954727846,34.61898503977517,7.789271633949413,4.726297272970461,1.0634168864183537
5094,1516,499192.0881582275,2141725.432368133,5.0,-99.00769327562956,19.36961552236661,1229.3900754997624,13.876723853671729,16.391867673330164,3.6881702264992873,0.18502298471562306,0.041630171561015186
5107,4853,499459.8985097082,2141403.0220418274,230.0,-99.00514298168238,19.366701885826654,1059.9636082063544,226.33796104752,14.132848109418058,3.179890824619063,3.0178394806336,0.6790138831425601
5111,7653,493347.9179939555,2140498.091867395,28.0,-99.06333961858968,19.358512791843307,787.6130627872166,272.79600287835194,10.501507503829554,2.36283918836165,3.6372800383780257,0.8183880086350559
5126,4853,493541.3305861196,2140339.0475584003,48.0,-99.06149744970531,19.357076087352468,1045.2799813080662,272.4396673692056,13.937066417440883,3.135839943924199,3.6325288982560746,0.8173190021076169
5130,2592,492735.7056922593,2137746.843507952,90.0,-99.06915848740492,19.333646707195918,1094.0579945564396,120.4052884232637,14.587439927419194,3.2821739836693187,1.605403845643516,0.3612158652697911
5145,4478,492867.83352656296,2137423.8551338883,184.0,-99.0678993809937,19.330728220101403,1177.3660225922522,242.02735373532246,15.698213634563363,3.5320980677767566,3.227031383137633,0.7260820612059674
515A,1634,492359.3693666195,2132990.663028671,47.0,-99.07272232496533,19.290661941451123,2507.875051773213,286.4204718916414,33.43833402364284,7.523625155319639,3.8189396252218852,0.8592614156749242
5179,1573,494540.54165945615,2142684.608930359,35.0,-99.0519899951676,19.37827664106884,1524.030179706893,387.0736722259692,20.320402396091907,4.572090539120679,5.160982296346256,1.1612210166779076
5183,3932,494602.7207517129,2142634.105853604,101.0,-99.05139772556096,19.377820397319947,1527.1277166852585,388.43890904952264,20.36170288913678,4.581383150055776,5.179185453993635,1.165316727148568
5198,5541,494541.5577379264,2141650.896079359,260.0,-99.05197735674658,19.36893465567619,1640.6402880002047,475.9091227994001,21.87520384000273,4.921920864000614,6.345454970658668,1.4277273683982004
5200,4699,494667.9720642115,2141193.528017843,188.0,-99.05077231213316,19.36480161325992,1109.316669911984,731.1157513221697,14.790888932159787,3.3279500097359525,9.74821001762893,2.1933472539665093
5215,5858,491544.0766391153,2137453.391647582,226.0,-99.08050188341004,19.330990023476435,951.6572205849182,544.4479011705121,12.688762941132241,2.8549716617547545,7.259305348940161,1.6333437035115363
522A,2314,491045.6555723029,2137385.980267583,57.0,-99.08524662010196,19.330378646459177,1462.1113230733763,189.6322625739738,19.49481764097835,4.3863339692201295,2.528430167652984,0.5688967877219214
5249,3208,491029.1203162776,2137060.1196291056,52.0,-99.08540250741916,19.327433655350493,1184.0482446473889,463.96459950805905,15.787309928631851,3.552144733942167,6.1861946601074544,1.3918937985241773
5253,4458,496775.9907828723,2142416.5479910104,59.0,-99.03070153707375,19.375858927539163,2469.0620291061978,471.5262845852887,32.9208270547493,7.4071860873185935,6.287017127803849,1.4145788537558661
5268,5103,496959.1976308536,2142164.751273663,54.0,-99.02895649634824,19.373583647014787,2860.786537944686,668.6608793331374,38.14382050592915,8.58235961383406,8.915478391108499,2.0059826379994123
5272,3347,487422.8867009447,2142184.6506095724,236.0,-99.11976748638462,19.3737263786884,745.1452234141217,81.3127541377785,9.935269645521622,2.235435670242365,1.08417005517038,0.2439382624133355
5287,2360,487234.6251631115,2141970.654557124,21.0,-99.12155879858194,19.371791243845298,376.54759650554433,207.1600445699842,5.020634620073924,1.129642789516633,2.7621339275997894,0.6214801337099526
5291,3411,499531.3724372607,2139261.7678652303,114.0,-99.00446186275336,19.347350673170634,760.9085472463477,220.38678283712918,10.145447296617968,2.282725641739043,2.938490437828389,0.6611603485113876
5304,5300,499566.7176170864,2138785.1788569805,221.0,-99.00412522856762,19.34304358114291,1070.774009084647,250.00244948559214,14.276986787795295,3.2123220272539417,3.3333659931412285,0.7500073484567764
5319,3414,500681.4751436189,2138514.725294184,113.0,-98.99351185510086,19.34059932890501,1397.64346257601,270.45749406846187,18.635246167680133,4.192930387728031,3.606099920912825,0.8113724822053856
5323,3240,500738.3894434128,2137981.850908255,55.0,-98.99297019520934,19.33578353472197,2043.3745672984705,595.4068357759069,27.244994230646274,6.130123701895412,7.938757810345425,1.7862205073277206
5338,6974,498601.423866834,2137640.722749885,193.0,-99.01331483367484,19.332700287030026,2333.9608872670424,465.6857302701785,31.119478496893898,7.001882661801128,6.209143070269047,1.3970571908105356
5342,5210,499213.0774957084,2137810.078021777,125.0,-99.00749179089854,19.334231143516384,2382.779584433514,445.1454172554179,31.770394459113522,7.148338753300543,5.935272230072239,1.3354362517662537
5357,3042,491433.0204820169,2135879.802912502,96.0,-99.08155210089122,19.31676846834872,440.26296661213405,279.05771430555785,5.870172888161787,1.3207888998364021,3.7207695240741048,0.8371731429166736
5361,2123,491635.2676966873,2135696.0208719647,8.0,-99.0796260354642,19.315108413090183,411.8770669194171,411.8770669194171,5.491694225592227,1.2356312007582513,5.491694225592227,1.2356312007582513
5376,961,491108.6942280805,2135153.507130637,3.0,-99.08463609666669,19.31020326000005,388.8686097781347,388.8686097781347,5.184914797041796,1.1666058293344042,5.184914797041796,1.1666058293344042
5380,8787,495300.9956608965,2135902.943326909,429.0,-99.0447315490084,19.31699033992742,2512.3949801813396,143.95669705577927,33.49859973575119,7.537184940544019,1.9194226274103903,0.4318700911673378
5395,3565,495273.9825663191,2135599.5048891897,35.0,-99.04498794631726,19.31424799038199,2267.4387266464896,308.9630403993544,30.232516355286528,6.802316179939469,4.119507205324725,0.9268891211980632
5408,2285,492425.7985578198,2132731.870285799,65.0,-99.0720890389428,19.28832338001293,2795.1552542737872,241.24611040154065,37.2687367236505,8.385465762821362,3.2166148053538755,0.7237383312046219
5412,2677,492523.00441699295,2132829.374173426,53.0,-99.0711642432271,19.289204923949065,2637.1802635418962,218.00325590622103,35.16240351389195,7.911540790625689,2.906710078749614,0.6540097677186631
5427,4283,492752.4619061984,2132604.4601304466,128.0,-99.06897947200008,19.287173124392066,2859.8818033103976,65.15805305279672,38.13175737747197,8.579645409931194,0.8687740407039563,0.19547415915839017
5431,2463,488828.15347410826,2141948.3840335584,54.0,-99.10638425096684,19.37159948032921,1761.862054693471,349.0662780358612,23.491494062579612,5.285586164080414,4.65421704047815,1.0471988341075837
5446,4124,488486.0225194751,2141366.2652922487,199.0,-99.10963868118424,19.366336761598838,1479.4714791060915,88.71335497754566,19.72628638808122,4.438414437318275,1.1828447330339422,0.266140064932637
5450,3458,493702.2289037858,2136838.058659412,115.0,-99.05995387373876,19.325436952469676,1287.8476879067298,311.35773777135876,17.171302505423064,3.8635430637201895,4.1514365036181164,0.9340732133140763
5465,1777,493466.58346100815,2136800.474851065,30.0,-99.06219705491506,19.325096542780447,1069.8615212167438,368.789549353697,14.264820282889916,3.2095845636502314,4.917193991382627,1.106368648061091
547A,3413,493971.5276565856,2142772.7139492054,78.0,-99.0574089480704,19.37907124438896,2010.503091821074,693.4128908104915,26.806707890947653,6.031509275463222,9.245505210806554,2.0802386724314745
5484,4151,494288.2579316693,2142322.254674621,242.0,-99.05439138578856,19.37500123060448,2096.738355395333,24.431102085178544,27.956511405271108,6.290215066186,0.3257480278023806,0.07329330625553564
5499,4474,495712.68087679305,2136300.5521783894,191.0,-99.04081345888656,19.32058459710287,2927.23366216018,160.67698921387978,39.02978216213573,8.78170098648054,2.1423598561850636,0.4820309676416394
5501,6014,495826.10479957337,2136150.471701757,180.0,-99.03973338367456,19.31922850279895,3166.9363764742116,131.06786510054854,42.225818352989485,9.500809129422635,1.7475715346739806,0.39320359530164567
5516,4913,496040.02631850063,2136206.366575655,143.0,-99.03769707453029,19.319734077627988,3333.9046446295074,405.83817611035624,44.452061928393434,10.001713933888523,5.411175681471416,1.2175145283310689
5520,3557,495661.2246230317,2135948.770125488,146.0,-99.04130250186356,19.31740530227384,2932.4466970360313,120.59944386545494,39.09928929381375,8.797340091108094,1.6079925848727326,0.3617983315963649
5535,4112,492396.6491151238,2137200.147035194,64.0,-99.0723842397987,19.32870476509039,505.73429412860116,250.46562743992064,6.743123921714682,1.5172028823858035,3.339541699198942,0.751396882319762
554A,2658,492237.1380903139,2137076.4109538896,58.0,-99.07390228805926,19.327585908992592,243.30231795316573,239.53163604442045,3.2440309060422097,0.7299069538594972,3.193755147258939,0.7185949081332614
5554,2894,497587.7694903762,2138402.950929183,146.0,-99.02296606783771,19.339587853261573,913.3623256233229,24.115340046447688,12.178164341644306,2.740086976869969,0.32153786728596917,0.07234602013934306
5569,4114,497965.7091824144,2138306.2769566225,185.0,-99.01936772319186,19.338714594426797,1340.2297277365296,212.48278595313337,17.869729703153727,4.020689183209589,2.833103812708445,0.6374483578594001
5573,3451,497202.93936240935,2137743.0727318,161.0,-99.02662894414269,19.333623801942785,1541.7953148310319,190.84280487683907,20.55727086441376,4.625385944493096,2.5445707316911874,0.5725284146305173
5588,4157,497512.03405476257,2137506.1991673037,154.0,-99.02368595181902,19.331483496765664,1915.3361046774542,167.36473124673415,25.53781472903272,5.746008314032363,2.2315297499564553,0.5020941937402025
5592,1833,496135.2600622688,2143088.738920044,107.0,-99.0368044395728,19.38193259442477,1285.5351458707348,127.02593007695909,17.140468611609798,3.8566054376122048,1.6936790676927878,0.3810777902308773
5605,4180,495693.88432067656,2142472.466126525,255.0,-99.04100632578124,19.37636224699727,1549.230918097732,740.4137117245492,20.656412241303094,4.647692754293196,9.87218282299399,2.221241135173648
5624,3644,490729.3792729483,2134807.983835732,78.0,-99.08824510724952,19.307078927281115,535.2301546352187,535.2301546352187,7.136402061802916,1.6056904639056562,7.136402061802916,1.6056904639056562
5639,1737,494631.1236807173,2142776.6017351914,18.0,-99.05112764930126,19.379108252949205,1356.9777548104425,552.1508412651517,18.0930367308059,4.070933264431328,7.362011216868689,1.6564525237954553
5643,836,494836.5340707196,2142672.307193761,1.0,-99.04917125,19.37816625,1328.628837344384,667.8381846350071,17.715051164591788,3.985886512033152,8.904509128466762,2.0035145539050214
5658,7959,495328.6114608444,2142266.177008744,149.0,-99.04448424344852,19.37449713044468,1723.7076782003985,528.6902960299977,22.98276904267198,5.171123034601195,7.049203947066636,1.5860708880899934
5662,2312,494996.10805686726,2141873.4150943216,74.0,-99.04764954188732,19.370946815408985,2089.8320337654022,140.64947760571246,27.86442711687203,6.269496101296207,1.8753263680761663,0.4219484328171374
5677,5416,496114.1216055001,2141506.5039022355,279.0,-99.03700251568053,19.36763339702104,2711.9936000153166,67.10133953285609,36.15991466687089,8.13598080004595,0.8946845271047479,0.20130401859856828
5681,6838,496654.8275067891,2141358.2131691827,61.0,-99.03185348997944,19.366294219443716,2554.234420566933,626.8812225261399,34.05645894089244,7.662703261700799,8.358416300348532,1.88064366757842
5696,1765,497075.4764729496,2141040.615863377,17.0,-99.02784748826365,19.363424645871152,1958.3892502702922,749.006786915623,26.111856670270562,5.875167750810877,9.986757158874974,2.2470203607468693
5709,2911,491393.29184657935,2138028.3480246486,166.0,-99.08193997178716,19.33618546526734,1652.9228019830182,251.98710965148828,22.038970693106908,4.958768405949055,3.3598281286865106,0.7559613289544649
5713,3338,491281.56544059934,2137835.4793886184,68.0,-99.08300277897008,19.33444196330968,1544.0886978699039,452.2399592852149,20.58784930493205,4.6322660936097115,6.029866123802866,1.3567198778556449
5728,1591,495192.650500381,2136580.9876040323,88.0,-99.04576463184276,19.3231178200802,2184.4249839541135,307.935282429493,29.125666452721514,6.553274951862341,4.105803765726574,0.923805847288479
5732,2692,495254.79242533166,2136491.594943037,60.0,-99.04517283611176,19.32231009336868,2324.0369286466926,229.36286883999963,30.98715904862257,6.972110785940078,3.0581715845333286,0.6880886065199989
5747,1979,499281.7214792472,2142364.7060819548,21.0,-99.00683999059255,19.37539287710231,1270.3635438535937,160.30959927482374,16.938180584714583,3.811090631560781,2.1374613236643167,0.48092879782447123
5751,1984,499195.5573171571,2142144.03578379,16.0,-99.00766041761509,19.37339857688852,1260.096346305631,390.3198418900652,16.801284617408413,3.780289038916893,5.204264558534203,1.1709595256701957
5766,2047,499405.87547063344,2142282.456149412,258.0,-99.00565767685934,19.37464959900157,1077.139826030251,99.8384961053187,14.361864347070014,3.231419478090753,1.3311799480709159,0.2995154883159561
5770,1531,499412.2580034824,2141870.8875469454,38.0,-99.0055967708434,19.370930124120157,928.1177745729279,356.8525060450763,12.374903660972372,2.784353323718784,4.758033413934351,1.070557518135229
5785,500,494014.7470831499,2142298.2294575884,3.0,-99.05699587970754,19.37478331012023,2355.1997467195592,335.1754117537852,31.402663289594123,7.0655992401586785,4.46900549005047,1.0055262352613556
579A,364,494164.0032036071,2142263.7505595023,4.0,-99.05557445051596,19.37447215311856,2257.6943718110797,185.39682339427273,30.102591624147728,6.77308311543324,2.47195764525697,0.5561904701828182
5802,463,494272.2439295805,2142235.404580588,6.0,-99.05454362158936,19.37421629346583,2199.071416877246,100.20393791161398,29.32095222502995,6.597214250631739,1.3360525054881864,0.30061181373484197
5817,504,494220.07621295296,2142114.116804937,5.0,-99.0550400301396,19.373120028187635,2228.0461616721427,42.93343274519668,29.70728215562857,6.684138485016429,0.5724457699359558,0.12880029823559005
5821,468,494425.185898655,2142158.112090295,4.0,-99.05308697750948,19.373518207622634,2171.852991521694,253.47020201090422,28.95803988695592,6.515558974565082,3.379602693478723,0.7604106060327127
5836,492,494351.6524537614,2141999.547072437,1.0,-99.05378674,19.37208499999999,2073.4268098878115,254.8018899292043,27.645690798504152,6.220280429663434,3.3973585323893905,0.7644056697876129
5840,755,494513.210119905,2142105.759706692,8.0,-99.05224860352438,19.373045325224805,2175.51722494312,381.711964788634,29.006896332574932,6.52655167482936,5.089492863848454,1.145135894365902
5855,560,494564.3256240125,2141973.399699111,12.0,-99.05176147255368,19.37184928513673,2059.651086309286,519.4278753287464,27.46201448412381,6.178953258927858,6.9257050043832855,1.5582836259862392
586A,2523,490307.7290387155,2135226.89360794,34.0,-99.0922608273534,19.3108627855068,1182.5924519322732,542.1759876962323,15.767899359096976,3.54777735579682,7.229013169283097,1.6265279630886968
5874,1628,490461.928572141,2135539.29232929,24.0,-99.09079456023797,19.31368678376148,1250.0167498259398,174.51670750929927,16.666889997679196,3.7500502494778196,2.3268894334573234,0.5235501225278978
5889,2195,490759.1482841603,2137682.5264357617,32.0,-99.08797564248412,19.333057342091944,1964.1861421116998,427.85230095577185,26.189148561489333,5.8925584263351,5.704697346076958,1.2835569028673157
5893,5778,490689.7838661158,2137527.291964364,85.0,-99.08863525482732,19.331654114257397,1918.6513176613337,290.1618242327918,25.582017568817783,5.755953952984001,3.8688243231038904,0.8704854726983754
5906,3780,493276.8368168805,2137482.5428922097,32.0,-99.06400581183782,19.331260010615928,1032.4172695635245,447.34882040155503,13.765563594180326,3.0972518086905736,5.9646509386874005,1.3420464612046652
5910,3698,493542.6536028463,2137485.348373148,57.0,-99.06147519529388,19.33128623553753,721.3534263040157,224.5421333976931,9.618045684053543,2.1640602789120473,2.9938951119692416,0.6736264001930794
5925,3653,491116.3477801358,2137172.331577277,33.0,-99.08457262712376,19.32844814140531,1289.7218282930626,434.0398724766184,17.1962910439075,3.869165484879188,5.787198299688246,1.3021196174298553
593A,3627,491546.2533221623,2137156.168554299,45.0,-99.0804798454192,19.32830392265153,747.4666767672143,331.3220653543415,9.966222356896191,2.242400030301643,4.417627538057887,0.9939661960630245
